name,manufacturer,price,interfaceType,,formFactor,protocol,capacity,capacityGBs,isNVMe,URL
Corsair Nova Series 2,Corsair,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,60 GB,60,FALSE,https://pcpartpicker.com/product/8vMFf7/corsair-internal-hard-drive-cssdv60gb2a
TEAMGROUP T-Force Cardea,TEAMGROUP,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,480 GB,480,TRUE,https://pcpartpicker.com/product/LqTrxr/team-t-force-cardea-480gb-m2-2280-solid-state-drive-tm8fp2480g0c110
Plextor M3 Pro,Plextor,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,256 GB,256,FALSE,https://pcpartpicker.com/product/sg6BD3/plextor-internal-hard-drive-px256m3p
Intel D3-S4520,Intel,$234.17+,SATA 6.0 Gb/s,,"2.5""",SATA,960 GB,960,FALSE,https://pcpartpicker.com/product/PwpzK8/intel-d3-s4520-960-gb-25-solid-state-drive-ssdsc2kb960gz01
Samsung 830,Samsung,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,64 GB,64,FALSE,https://pcpartpicker.com/product/ppTmP6/samsung-internal-hard-drive-mz7pc064bww
Plextor M3 Pro,Plextor,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,512 GB,512,FALSE,https://pcpartpicker.com/product/gHH323/plextor-internal-hard-drive-px512m3p
PNY CL4111,PNY,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/bVYWGX/pny-internal-hard-drive-ssd7cl4111480rb
Verbatim Verbatim SATA III,Verbatim,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,120 GB,120,FALSE,https://pcpartpicker.com/product/rfW9TW/verbatim-internal-hard-drive-47378
Addlink S90 Lite,Addlink,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,4 TB,4000,TRUE,https://pcpartpicker.com/product/hvmNnQ/addlink-s90-lite-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-ad4tbs90m2p
Corsair Force 3,Corsair,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,240 GB,240,FALSE,https://pcpartpicker.com/product/cvMFf7/corsair-internal-hard-drive-cssdf240gb3abk
Verbatim Verbatim SATA III,Verbatim,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,240 GB,240,FALSE,https://pcpartpicker.com/product/9LZQzy/verbatim-internal-hard-drive-47379
Intel 535,Intel,$299.00+,SATA 6.0 Gb/s,,"2.5""",SATA,360 GB,360,FALSE,https://pcpartpicker.com/product/dvVBD3/intel-internal-hard-drive-ssdsc2bw360h601
VisionTek DLX3,VisionTek,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,256 GB,256,TRUE,https://pcpartpicker.com/product/WrvD4D/visiontek-dlx3-256-gb-m2-2280-pcie-30-x4-nvme-solid-state-drive-901554
VisionTek DLX3,VisionTek,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/jWtLrH/visiontek-dlx3-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-901556
OCZ Octane,OCZ,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,256 GB,256,FALSE,https://pcpartpicker.com/product/dWphP6/ocz-internal-hard-drive-oct125sat2256g
OCZ Petrol,OCZ,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,256 GB,256,FALSE,https://pcpartpicker.com/product/3nfp99/ocz-internal-hard-drive-ptl125sat3256g
Corsair Accelerator,Corsair,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,30 GB,30,FALSE,https://pcpartpicker.com/product/R9MFf7/corsair-internal-hard-drive-cssdc30gb
Corsair Accelerator,Corsair,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,45 GB,45,FALSE,https://pcpartpicker.com/product/9YxfrH/corsair-internal-hard-drive-cssdc45gb
Corsair Accelerator,Corsair,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,60 GB,60,FALSE,https://pcpartpicker.com/product/7FV48d/corsair-internal-hard-drive-cssdc60gb
Intel 313,Intel,N/A,mSATA,,mSATA,SATA,24 GB,24,FALSE,https://pcpartpicker.com/product/8qvRsY/intel-internal-hard-drive-ssdmaexc024g301
VisionTek PRO ECS,VisionTek,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,250 GB,250,FALSE,https://pcpartpicker.com/product/b4PgXL/visiontek-pro-ecs-250-gb-25-solid-state-drive-901298
Inland Platinum,Inland,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,128 GB,128,FALSE,https://pcpartpicker.com/product/s3PQzy/inland-platinum-128-gb-25-solid-state-drive-618996746323
VisionTek PRO ECS,VisionTek,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,500 GB,500,FALSE,https://pcpartpicker.com/product/WMXYcf/visiontek-pro-ecs-500-gb-25-solid-state-drive-901299
VisionTek PRO ECS,VisionTek,$317.18 ,SATA 6.0 Gb/s,,"2.5""",SATA,2 TB,2000,FALSE,https://pcpartpicker.com/product/6vsnTW/visiontek-pro-ecs-2-tb-25-solid-state-drive-901301
Kingston SSDNow V+200,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,90 GB,90,FALSE,https://pcpartpicker.com/product/rBK7YJ/kingston-internal-hard-drive-kws21904b
Kingston SSDNow V+200,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,90 GB,90,FALSE,https://pcpartpicker.com/product/2Mh9TW/kingston-internal-hard-drive-kws23904b
Kingston SSDNow V+200,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,120 GB,120,FALSE,https://pcpartpicker.com/product/LX6BD3/kingston-internal-hard-drive-kws21204b
Intel 335,Intel,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,80 GB,80,FALSE,https://pcpartpicker.com/product/kHXfrH/intel-internal-hard-drive-ssdsc2ct080a4k5
Intel SSDPEDMX400G401,Intel,N/A,PCIe x4,,PCIe,NVMe,400 GB,400,TRUE,https://pcpartpicker.com/product/k7hj4D/intel-internal-hard-drive-ssdpedmx400g401
Intel 535,Intel,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,180 GB,180,FALSE,https://pcpartpicker.com/product/W6X2FT/intel-internal-hard-drive-ssdsc2bw180h6r5
Kingston SSDNow V+200,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,120 GB,120,FALSE,https://pcpartpicker.com/product/Tg6BD3/kingston-internal-hard-drive-kws23204b
OCZ Agility 3,OCZ,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,180 GB,180,FALSE,https://pcpartpicker.com/product/Z7xfrH/ocz-internal-hard-drive-agt325sat3180g
Gigabyte AI TOP UD,Gigabyte,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/jLWJ7P/gigabyte-ai-top-ud-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-aitopud1tb-g
Patriot Spark,Patriot,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,512 GB,512,FALSE,https://pcpartpicker.com/product/PgDzK8/patriot-spark-512gb-25-solid-state-drive-psk512gs25ssdr
Intel DC S4500,Intel,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/NdsmP6/intel-dc-s4500-480-gb-25-solid-state-drive-ssdsc2kb480g7
Nextorage NEM-PA,Nextorage,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,8 TB,8000,TRUE,https://pcpartpicker.com/product/PWsV3C/nextorage-nem-pa-8-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-nem-pa8tb
Wintec FileMate,Wintec,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,60 GB,60,FALSE,https://pcpartpicker.com/product/ZTLypg/wintec-internal-hard-drive-33121360
AGI AI218,AGI,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,256 GB,256,TRUE,https://pcpartpicker.com/product/3GFmP6/agi-ai218-256-gb-m2-2280-pcie-30-x4-nvme-solid-state-drive-agi256gimai218
AGI AI218,AGI,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,512 GB,512,TRUE,https://pcpartpicker.com/product/RxvD4D/agi-ai218-512-gb-m2-2280-pcie-30-x4-nvme-solid-state-drive-agi512gimai218
AGI AI218,AGI,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,4 TB,4000,TRUE,https://pcpartpicker.com/product/V9Hqqs/agi-ai218-4-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-agi4t0gimai218
AGI AI198,AGI,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/xqfxFT/agi-ai198-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-agi1t0g16ai198
OCZ Z-Drive R4 CM84,OCZ,N/A,PCIe x8,,PCIe,NVMe,1.2 TB,1200,TRUE,https://pcpartpicker.com/product/K4K7YJ/ocz-internal-hard-drive-zd4cm84hh12t
Mushkin Chronos Deluxe MX,Mushkin,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,120 GB,120,FALSE,https://pcpartpicker.com/product/NbJwrH/mushkin-internal-hard-drive-mknssdcr120gbmx
Kingston HyperX 3K,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/MWphP6/kingston-internal-hard-drive-sh103s3b480g
PNY Prevail,PNY,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,120 GB,120,FALSE,https://pcpartpicker.com/product/dhQypg/pny-internal-hard-drive-ssd9sc120gcdapb
Kingston HyperX 3K,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,90 GB,90,FALSE,https://pcpartpicker.com/product/PpTmP6/kingston-internal-hard-drive-sh103s390g
Mushkin ELEMENT,Mushkin,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,1 TB,1000,FALSE,https://pcpartpicker.com/product/ZRGhP6/mushkin-element-1-tb-25-solid-state-drive-mushkin-mknssdel1tb
Hyundai Technology Cobalt,Hyundai Technology,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,960 GB,960,FALSE,https://pcpartpicker.com/product/qnYWGX/hyundai-technology-cobalt-960gb-25-solid-state-drive-ssdhyc2s3960g
Hyundai Technology Cobalt,Hyundai Technology,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/Km648d/hyundai-technology-cobalt-480gb-25-solid-state-drive-ssdhyc2s3480g
Hyundai Technology Cobalt,Hyundai Technology,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,120 GB,120,FALSE,https://pcpartpicker.com/product/FNKhP6/hyundai-technology-cobalt-120gb-25-solid-state-drive-ssdhyc2s3120g
Hyundai Technology Sapphire,Hyundai Technology,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,120 GB,120,FALSE,https://pcpartpicker.com/product/9m648d/hyundai-technology-sapphire-120gb-25-solid-state-drive-ssdhyc2s3t120g
Kingston SSDNow V+200,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/Kjzv6h/kingston-internal-hard-drive-svp200s3b480g
Kingston SSDNow V+200,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,90 GB,90,FALSE,https://pcpartpicker.com/product/RcXfrH/kingston-internal-hard-drive-svp200s390g
Kingston SSDNow V+200,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,120 GB,120,FALSE,https://pcpartpicker.com/product/9g6BD3/kingston-internal-hard-drive-svp200s3b120g
Kingston DC1000M,Kingston,N/A,U.2,,"2.5""",NVMe,1.92 TB,1920,TRUE,https://pcpartpicker.com/product/tC6p99/kingston-dc1000m-192-tb-25-solid-state-drive-sedc1000m1920g
Kingston SSDNow V+200,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,60 GB,60,FALSE,https://pcpartpicker.com/product/m9MFf7/kingston-internal-hard-drive-svp200s3b60g
Kingston SSDNow V+200,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,90 GB,90,FALSE,https://pcpartpicker.com/product/8G8Zxr/kingston-internal-hard-drive-svp200s3b90g
Corsair Force 3,Corsair,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,60 GB,60,FALSE,https://pcpartpicker.com/product/4Wh9TW/corsair-internal-hard-drive-cssdf60gb3abk
ADATA S511,ADATA,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/fBV48d/a-data-internal-hard-drive-as511s3480gmc
Centon MP Essential,Centon,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,240 GB,240,FALSE,https://pcpartpicker.com/product/DkK2FT/centon-mp-essential-240-gb-25-solid-state-drive-240gb25s3vvs1
Centon MP Essential,Centon,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,512 GB,512,FALSE,https://pcpartpicker.com/product/cRXYcf/centon-mp-essential-512-gb-25-solid-state-drive-512gb25s3vvs1
Western Digital PC SN740 Opal,Western Digital,N/A,M.2 PCIe 4.0 X4,,M.2-2230,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/YF4Zxr/western-digital-pc-sn740-opal-2-tb-m2-2230-pcie-40-x4-nvme-solid-state-drive-sddqtqe-2t00
ADATA XPG SX900,ADATA,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,64 GB,64,FALSE,https://pcpartpicker.com/product/zQ4gXL/a-data-internal-hard-drive-asx900s364gmc
Seagate 600,Seagate,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/dwxfrH/seagate-internal-hard-drive-st480hm000
HP 2DP97AA#ABC,HP,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,120 GB,120,FALSE,https://pcpartpicker.com/product/BTPKHx/hp-120gb-25-solid-state-drive-2dp97aaabc
ADATA SU655,ADATA,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,240 GB,240,FALSE,https://pcpartpicker.com/product/TRWfrH/adata-su655-240-gb-25-solid-state-drive-asu655ss-240gt-c
ADATA XPG ASX8600 Pro,ADATA,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/C9cgXL/adata-xpg-asx8600-pro-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-asx8600pro-1t-cs
ADATA XPG ASX8600 Pro,ADATA,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/cjHqqs/adata-xpg-asx8600-pro-2-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-asx8600pro-2t-cs
Mushkin RAW,Mushkin,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,240 GB,240,FALSE,https://pcpartpicker.com/product/Z8JmP6/mushkin-enhanced-raw-240-gb-25-solid-state-drive-mknssdrw240gb
Mushkin Atlas,Mushkin,N/A,mSATA,,mSATA,SATA,240 GB,240,FALSE,https://pcpartpicker.com/product/N8V48d/mushkin-internal-hard-drive-mknssdat240gbdx
Mushkin RAW,Mushkin,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,960 GB,960,FALSE,https://pcpartpicker.com/product/4CzFf7/mushkin-enhanced-raw-960-gb-25-solid-state-drive-mknssdrw960gb
V7 S6000,V7,N/A,M.2 SATA,,M.2-2280,SATA,250 GB,250,FALSE,https://pcpartpicker.com/product/mHTp99/v7-s6000-250-gb-m2-2280-sata-solid-state-drive-v7s6000m2-250
Fantom Drives VENOM7,Fantom Drives,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/QJdG3C/fantom-drives-venom7-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-vm7x10
Fantom Drives VENOM7,Fantom Drives,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/3xvD4D/fantom-drives-venom7-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-vm7x20
Fantom Drives VENOM7 PS5,Fantom Drives,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/Rd7scf/fantom-drives-venom7-ps5-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-vm7x20-ps5
OCZ TRION 150,OCZ,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,120 GB,120,FALSE,https://pcpartpicker.com/product/8xs8TW/ocz-internal-hard-drive-trn15025sat3120g
SanDisk Extreme II,SanDisk,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,240 GB,240,FALSE,https://pcpartpicker.com/product/Gj3RsY/sandisk-internal-hard-drive-sdssdxp240gg26
PNY CS2211,PNY,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,960 GB,960,FALSE,https://pcpartpicker.com/product/NBjWGX/pny-internal-hard-drive-ssd7cs2211960rb
TEAMGROUP T-Force Cardea Zero Z340,TEAMGROUP,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,256 GB,256,TRUE,https://pcpartpicker.com/product/pTLwrH/team-t-force-cardea-zero-z340-256-gb-m2-2280-nvme-solid-state-drive-tm8fp9256g0c311
OCZ Deneva 2 C,OCZ,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,240 GB,240,FALSE,https://pcpartpicker.com/product/knbp99/ocz-internal-hard-drive-d2cstk251m210240
Kingston SSDNow KC310,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,960 GB,960,FALSE,https://pcpartpicker.com/product/8gL7YJ/kingston-internal-hard-drive-skc310s3b7a960g
OCZ Vertex Plus,OCZ,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,240 GB,240,FALSE,https://pcpartpicker.com/product/kVNp99/ocz-internal-hard-drive-oczssd21vtxpl240gn
Transcend SSD340,Transcend,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,64 GB,64,FALSE,https://pcpartpicker.com/product/3m4gXL/transcend-internal-hard-drive-ts64gssd340
Addlink N50,Addlink,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,256 GB,256,TRUE,https://pcpartpicker.com/product/2N6NnQ/addlink-n50-256-gb-m2-2280-pcie-30-x4-nvme-solid-state-drive-ad256gbn50m2p
Addlink N50,Addlink,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/W89wrH/addlink-n50-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-ad1tbn50m2p
Titanium Micro TH4985,Titanium Micro,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/B3dG3C/titanium-micro-th4985-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-tmnm2q-th4985-1tb
Titanium Micro TH4985,Titanium Micro,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/ThBzK8/titanium-micro-th4985-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-tmnm2q-th4985-2tb
Titanium Micro TH4985,Titanium Micro,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,4 TB,4000,TRUE,https://pcpartpicker.com/product/ZyyH99/titanium-micro-th4985-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-tmnm2q-th4985-4tb
Titanium Micro TH3500,Titanium Micro,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,500 GB,500,TRUE,https://pcpartpicker.com/product/YGHqqs/titanium-micro-th3500-500-gb-m2-2280-pcie-30-x4-nvme-solid-state-drive-tmnm2t-th3500-500gb
Titanium Micro TH3500,Titanium Micro,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/4WP8TW/titanium-micro-th3500-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-tmnm2t-th3500-1tb
TEAMGROUP MP34S,TEAMGROUP,N/A,M.2 PCIe 3.0 X4,,M.2-2242,NVMe,512 GB,512,TRUE,https://pcpartpicker.com/product/sCdG3C/teamgroup-mp34s-512-gb-m2-2242-pcie-30-x4-nvme-solid-state-drive-tm4fpn512g0c101
TEAMGROUP MP34S,TEAMGROUP,N/A,M.2 PCIe 3.0 X4,,M.2-2242,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/yTYRsY/teamgroup-mp34s-1-tb-m2-2242-pcie-30-x4-nvme-solid-state-drive-tm4fpn001t0c101
Titanium Micro TH3500,Titanium Micro,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/fB4Zxr/titanium-micro-th3500-2-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-tmnm2t-th3500-2tb
Titanium Micro TH3500,Titanium Micro,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,4 TB,4000,TRUE,https://pcpartpicker.com/product/nvmNnQ/titanium-micro-th3500-4-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-tmnm2t-th3500-4tb
Titanium Micro TH2000,Titanium Micro,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/G4GhP6/titanium-micro-th2000-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-cctmnm2th20001tb
Titanium Micro TH2000,Titanium Micro,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/MNWJ7P/titanium-micro-th2000-2-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-cctmnm2th20002tb
Titanium Micro PD560,Titanium Micro,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,1 TB,1000,FALSE,https://pcpartpicker.com/product/ChBzK8/titanium-micro-pd560-1-tb-25-solid-state-drive-tmnssdt-pd560-1tb
Titanium Micro PD560,Titanium Micro,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,2 TB,2000,FALSE,https://pcpartpicker.com/product/cKGhP6/titanium-micro-pd560-2-tb-25-solid-state-drive-tmnssdt-pd560-2tb
Apacer PPSS80,Apacer,N/A,M.2 SATA,,M.2-2280,SATA,256 GB,256,FALSE,https://pcpartpicker.com/product/FpGbt6/apacer-ppss80-256-gb-m2-2280-solid-state-drive-ap256gppss80-r
Apacer PPSS80,Apacer,N/A,M.2 SATA,,M.2-2280,SATA,512 GB,512,FALSE,https://pcpartpicker.com/product/3jytt6/apacer-ppss80-512-gb-m2-2280-solid-state-drive-ap512gppss80-r
Apacer PPSS80,Apacer,N/A,M.2 SATA,,M.2-2280,SATA,1 TB,1000,FALSE,https://pcpartpicker.com/product/RMZ9TW/apacer-ppss80-1-tb-m2-2280-solid-state-drive-ap1tppss80-r
Apacer PP3480,Apacer,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,128 GB,128,TRUE,https://pcpartpicker.com/product/9XPQzy/apacer-pp3480-128-gb-m2-2280-nvme-solid-state-drive-ap128gpp3480-r
Avexir V1,Avexir,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,128 GB,128,FALSE,https://pcpartpicker.com/product/3BjWGX/avexir-internal-hard-drive-avssdv100zz128gbv1
TEAMGROUP T-Force Delta Phantom Gaming RGB,TEAMGROUP,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,500 GB,500,FALSE,https://pcpartpicker.com/product/zLQG3C/team-delta-phantom-gaming-rgb-500-gb-25-solid-state-drive-t253pg500g3c313
Solidigm P41 Plus,Solidigm,N/A,M.2 PCIe 4.0 X4,,M.2-2230,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/srvD4D/solidigm-p41-plus-1-tb-m2-2230-pcie-40-x4-nvme-solid-state-drive-ssdpfpnu010tz01
OCZ Vertex Plus,OCZ,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,60 GB,60,FALSE,https://pcpartpicker.com/product/Vs2kcf/ocz-internal-hard-drive-oczssd21vtxpl60gn
Kingston DC450R,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,7.68 TB,7680,FALSE,https://pcpartpicker.com/product/8kxbt6/kingston-dc450r-768-tb-25-solid-state-drive-sedc450r7680g
Leven JS300,Leven,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,120 GB,120,FALSE,https://pcpartpicker.com/product/xwRYcf/leven-js300-120-gb-25-solid-state-drive-js300ssd120gb
Leven JS300,Leven,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/rKWzK8/leven-js300-480-gb-25-solid-state-drive-js300ssd480gb
Leven JS300,Leven,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,960 GB,960,FALSE,https://pcpartpicker.com/product/2PRYcf/leven-js300-960-gb-25-solid-state-drive-js300ssd960gb
PNY Prevail,PNY,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,120 GB,120,FALSE,https://pcpartpicker.com/product/PvH323/pny-internal-hard-drive-ssd9sc120gedepb
Intel DC S4500,Intel,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,240 GB,240,FALSE,https://pcpartpicker.com/product/qN8j4D/intel-dc-s4500-240-gb-25-solid-state-drive-ssdsc2kb240g701
ADATA ATOM 40,ADATA,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,512 GB,512,TRUE,https://pcpartpicker.com/product/m7NxFT/adata-atom-40-512-gb-m2-2280-nvme-solid-state-drive-aato-40-512gci
ADATA ATOM 40,ADATA,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/8xBG3C/adata-atom-40-1-tb-m2-2280-nvme-solid-state-drive-aato-40-1tci
Kingston SSDNow V300,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/Yr3RsY/kingston-internal-hard-drive-sv300s3n7a480g
ADATA ATOM 40,ADATA,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/xVvdnQ/adata-atom-40-2-tb-m2-2280-nvme-solid-state-drive-aato-40-2tci
ADATA ATOM 50,ADATA,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,512 GB,512,TRUE,https://pcpartpicker.com/product/WKt9TW/adata-atom-50-512-gb-m2-2280-nvme-solid-state-drive-aato-50-512gtci
ADATA ATOM 50,ADATA,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/jqZ9TW/adata-atom-50-2-tb-m2-2280-nvme-solid-state-drive-aato-50-2tci
Seagate IronWolf Pro 125,Seagate,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,1.92 TB,1920,FALSE,https://pcpartpicker.com/product/wJhmP6/seagate-ironwolf-pro-125-192-tb-25-solid-state-drive-za1920nx1a001
Synology SAT5200,Synology,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/gQFKHx/synology-sat5200-480-gb-25-solid-state-drive-sat5200-480g
Seagate IronWolf Pro 125,Seagate,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/yrZzK8/seagate-ironwolf-pro-125-480-gb-25-solid-state-drive-za480nx1a001
